date,node_id,one_hop_signed_spillover,own_news_shock,label_fwd_abret_5d
2024-02-05,N006,0.0,0.0,-0.0026702477415976086
2024-02-05,N007,0.0,0.0,0.0023465685869624273
2024-02-05,N008,0.0,0.0,9.467125337171186e-05
2024-02-05,N009,0.34836,0.0,0.0005160927334240514
2024-02-05,N010,0.0,0.0,0.00045042226942891317
2024-02-05,N011,0.0,0.0,0.000796718104925282
2024-02-05,N012,0.0,0.0,-0.0004837367177105883
2024-02-05,N013,0.0,0.0,-0.0008958310677408264
2024-02-05,N014,0.0,0.0,-2.7652806452925576e-06
2024-02-05,N015,0.0,0.0,0.0008945902587247989
2024-02-05,N016,0.0,0.0,-0.0014966911749339517
2024-02-05,N017,-0.32217,0.0,-0.0004925824464259747
2024-02-05,N018,0.0,0.0,0.0005406012653004752
2024-02-05,N019,0.0,0.0,-0.0003686496617546771
2024-02-05,N020,0.0,0.09281,-0.0025521567256019846
2024-02-05,N021,0.1469,0.0,0.00011968022293649022
2024-02-05,N022,0.0,0.34836,-0.0006550218352335897
2024-02-05,N023,0.0,0.0,0.00018694716855815086
2024-02-05,N024,0.0,0.0,-2.3045995400105722e-05
2024-02-05,N025,0.0,0.0,-0.0001332735850647927
2024-02-05,N026,0.0,0.0,-0.0002220388835360607
2024-02-05,N027,0.0,0.0,0.0013550142074267755
2024-02-05,N028,0.0,0.0,0.0009451054986612514
2024-02-05,N029,0.0,0.0,-0.001025801215931925
2024-02-05,N030,0.0,0.1469,0.0008468202586726411
2024-02-05,N031,0.0,-0.32217,-0.0015794397454505827
2024-02-05,N032,0.0,0.0,-0.0007985991467412965
2024-02-05,N033,0.0,0.0,0.0012978505653276802
2024-02-05,N034,0.0,0.0,9.263740650958037e-05
2024-02-05,N035,0.09281,0.0,0.001398359681705103
2024-02-05,N036,0.44117,0.0,0.0016152394594374825
2024-02-05,N037,0.0,0.0,-0.00033038636035504317
2024-02-05,N038,0.0,0.0,-0.0008444928684007156
2024-02-05,N039,0.0,0.0,-0.0008499751682614719
2024-02-06,N000,-0.21946,0.25087,0.0005755422078752945
2024-02-06,N001,0.0,0.0,0.0004783317720409203
2024-02-06,N002,0.0,0.0,-0.00048592336924956563
2024-02-06,N003,0.0,0.0,0.0008783533405845729
2024-02-06,N004,0.30333,0.0,0.00103559587058534
2024-02-06,N005,-0.08846,0.0,6.130423635080393e-05
2024-02-06,N006,0.13047,0.0,0.0003409784788131491
2024-02-06,N007,0.0,-0.14662,-0.0002792673449001219
2024-02-06,N008,0.0,0.0,0.0010162823942319672
2024-02-06,N009,0.0,-0.131,-0.0012999768343900315
2024-02-06,N010,0.0,0.0,-0.0009119528405749661
2024-02-06,N011,-0.2768,0.0,-0.002508542802055812
2024-02-06,N012,0.0,0.0,0.000446352359669596
2024-02-06,N013,0.13047,0.05246,0.0012436863429699549
2024-02-06,N014,0.0,0.0,-0.0009643335941448721
2024-02-06,N015,-0.08846,0.0,0.00046048580154110303
2024-02-06,N016,0.0,0.0,0.0006939726808660204
2024-02-06,N017,0.0,0.0,-0.0003622625392052478
2024-02-06,N018,0.0,-0.2768,6.675210658738944e-06
2024-02-06,N019,-0.131,0.0,-0.0006298158304361268
2024-02-06,N020,0.13047,0.0,0.0017718000078905697
2024-02-06,N021,0.0,0.0,-0.0007110636330025463
2024-02-06,N022,0.0,0.0,0.0006175562116880468
2024-02-06,N023,0.0,0.0,-0.0005754319659232578
2024-02-06,N024,0.0,0.0,-0.0006207530435725364
2024-02-06,N025,0.0,0.0,6.678760087774704e-05
2024-02-06,N026,0.0,0.0,-6.623366543729554e-05
2024-02-06,N027,0.0,0.0,0.00039811829007896474
2024-02-06,N028,-0.14662,0.0,-0.0006178230502951597
2024-02-06,N029,0.0,0.0,-0.0013047625617029234
2024-02-06,N030,0.0,0.0,0.0006479300737640934
2024-02-06,N031,-0.131,0.0,-0.0010930415614553658
2024-02-06,N032,0.05246,0.13047,-0.0002489660345512093
2024-02-06,N033,0.0,0.0,0.0013245450209981144
2024-02-06,N034,0.0,0.0,-0.0010036497856659174
2024-02-06,N035,0.0,0.0,-0.0010669422564098215
2024-02-06,N036,0.0,-0.08846,-0.0011552264298493088
2024-02-06,N037,0.0,0.0,0.0004160269579396564
2024-02-06,N038,0.0,0.0,0.0005606611046984295
2024-02-06,N039,0.0,0.0,-0.00023537779784232516
2024-02-07,N000,0.01795,0.0,0.0012107499636446178
2024-02-07,N001,0.0,0.0,0.0005143184444923872
2024-02-07,N002,0.0,0.0,0.00018007722218312135
2024-02-07,N003,0.0,0.0,0.0008681376077698838
2024-02-07,N004,0.0,0.0,0.0001543385564268772
2024-02-07,N005,0.0,0.0,-0.0013691612019740079
2024-02-07,N006,0.0,0.13685,-0.000260045659255435
2024-02-07,N007,0.20899,-0.06226,0.0006023221069649162
2024-02-07,N008,0.00548,0.0,-0.0012115465967507688
2024-02-07,N009,0.0,0.01795,-0.00025958997993296107
2024-02-07,N010,0.0,0.0,-0.0021117780365837863
2024-02-07,N011,-0.07723,0.0,0.0015222017770414441
2024-02-07,N012,0.13685,0.0,0.0003405508007097793
2024-02-07,N013,0.0,0.0,0.0003364373497075735
2024-02-07,N014,0.0,0.0,0.001722351946578288
2024-02-07,N015,0.0,0.0,0.0006432782395583219
2024-02-07,N016,0.25016,0.0,0.0015583697424240836
2024-02-07,N017,0.38700999999999997,0.0,0.0025180567440327233
2024-02-07,N018,0.0,-0.07723,9.397180749630361e-05
2024-02-07,N019,0.01795,0.0,0.0006556953304859972
2024-02-07,N020,0.0,0.0,0.0004877046172596225
2024-02-07,N021,0.0,0.0,-0.0005780058668759152
2024-02-07,N022,0.0,0.0,-0.0011451399620018544
2024-02-07,N023,0.0,0.0,0.00069762519868835
2024-02-07,N024,0.0,0.0,-0.0005161697164527071
2024-02-07,N025,0.0,0.0,0.0020560272094934866
2024-02-07,N026,0.0,0.25016,-5.012709632160647e-05
2024-02-07,N027,0.0,0.0,0.0011219954883024395
2024-02-07,N028,-0.06226,0.0,-0.000589825793366494
2024-02-07,N029,0.00548,0.0,-0.001115070797573704
2024-02-07,N030,0.0,0.0,-0.0006672700523681554
2024-02-07,N031,0.01795,0.0,0.0002812508811348103
2024-02-07,N032,0.00548,0.0,-0.00274918220400173
2024-02-07,N033,0.0,0.0,-0.0014860541673813732
2024-02-07,N034,0.0,0.00548,-0.0005849912508310518
2024-02-07,N035,0.0,0.0,0.0005632971877663834
2024-02-07,N036,0.25016,0.0,0.0019105216890803523
2024-02-07,N037,0.0,0.0,-0.00027924417342621756
2024-02-07,N038,0.0,0.20899,-6.491895942789476e-06
2024-02-07,N039,0.0,0.0,0.0015211786716767082
2024-02-08,N000,0.0,0.0,0.00026929135783476074
2024-02-08,N001,0.0,0.0,0.0007925380777500574
2024-02-08,N002,0.0,0.06666,-0.0009193672090729532
2024-02-08,N003,0.0,0.0,0.0007984506380962759
2024-02-08,N004,0.0,0.0,0.0005930918246418019
2024-02-08,N005,0.0,0.0,0.000638568844625912
2024-02-08,N006,0.0,0.0,0.00028075962231021226
2024-02-08,N007,0.06666,-0.17615,0.0016385855378016458
2024-02-08,N008,0.0,0.0,-0.0009244474434503268
2024-02-08,N009,0.0,0.0,0.0002411287803247156
2024-02-08,N010,0.0,0.0,0.0007247550828925637
2024-02-08,N011,0.0,0.0,0.0010581654506095761
2024-02-08,N012,0.0,0.0,-0.00040737999795582136
2024-02-08,N013,0.0,0.0,-0.0019270832962384069
2024-02-08,N014,0.0,0.0,0.0007780570431715721
2024-02-08,N015,0.0,0.0,0.0022111291807170546
2024-02-08,N016,0.0,0.0,0.001652006601508854
2024-02-08,N017,0.0,0.0,-0.0013332503936055494
2024-02-08,N018,0.0,0.0,-0.0018837353346684476
2024-02-08,N019,-0.02054,0.0,0.0002488116405075378
2024-02-08,N020,0.0,0.0,-0.0006915105151505421
2024-02-08,N021,0.0,0.0,0.00036301657805627854
2024-02-08,N022,0.0,0.0,-0.00027604528934164325
2024-02-08,N023,0.0,-0.02054,0.0017443138198965414
2024-02-08,N024,0.0,0.0,-0.0015057783657986044
2024-02-08,N025,0.0,0.0,-0.0002665474552114259
2024-02-08,N026,0.0,0.0,-0.0007250064890232767
2024-02-08,N027,0.0,0.0,-0.001373134704273993
2024-02-08,N028,-0.17615,0.0,-0.0008261676782139649
2024-02-08,N029,0.0,0.0,-0.0009048871259357709
2024-02-08,N030,0.0,0.0,0.0014519136519218097
2024-02-08,N031,0.0,0.0,-0.0014683849276058024
2024-02-08,N032,0.0,0.0,0.0005611504995719402
2024-02-08,N033,0.0,0.0,0.00037160566841946345
2024-02-08,N034,0.0,0.0,0.0008210196352126846
2024-02-08,N035,0.0,0.0,-0.0005514096848678264
2024-02-08,N036,0.0,0.0,-0.0009985641404402017
2024-02-08,N037,0.0,0.0,0.0016337493168802088
2024-02-08,N038,0.0,0.0,0.001082789742497552
2024-02-08,N039,0.0,0.0,-0.002246094207520426
2024-02-09,N000,0.0,0.0,-0.0015426911772564798
2024-02-09,N001,0.0,0.0,-0.00031680063696197216
2024-02-09,N002,0.0,0.0,0.00039824314335854357
2024-02-09,N003,0.0,0.0,0.0013851542429482693
2024-02-09,N004,0.01195,0.0,7.978635203898601e-05
2024-02-09,N005,0.0,0.0,-0.00045522535692787936
2024-02-09,N006,0.0,0.0,-0.0010147359351395952
2024-02-09,N007,0.0,0.0,0.0007656068598657041
2024-02-09,N008,0.0,0.0,-0.0008851553718212234
2024-02-09,N009,0.0,0.0,-0.0005234140848364065
2024-02-09,N010,0.11613,0.0,-0.0005101699794100997
2024-02-09,N011,0.0,0.0,0.0010489719226898602
2024-02-09,N012,0.0,0.11613,-0.00029374071014829896
2024-02-09,N013,0.0,0.01195,0.0004237275485135506
2024-02-09,N014,0.0,0.0,0.0018105686599821222
2024-02-09,N015,0.0,0.0,0.00016120985164386323
2024-02-09,N016,0.0,0.0,0.0002597691639400306
2024-02-09,N017,0.0,0.0,9.883698523164846e-05
2024-02-09,N018,0.0,0.0,0.001649048318778015
2024-02-09,N019,0.0,0.0,-0.00010724631738202585
2024-02-09,N020,0.0,0.0,0.0003401711843563308
2024-02-09,N021,0.0,0.0,0.0012589914363549583
2024-02-09,N022,0.0,0.0,0.0017421218946493196
2024-02-09,N023,0.0,0.0,-0.0013444057911239456
2024-02-09,N024,0.0,0.0,-0.000902147582621703
2024-02-09,N025,0.0,0.0,0.000563757463316913
2024-02-09,N026,0.0,0.0,0.00022524810997887193
2024-02-09,N027,0.0,0.0,-0.0011736780900092503
2024-02-09,N028,0.0,0.0,0.0008963119116146965
2024-02-09,N029,0.0,0.0,-0.0015589642886715879
2024-02-09,N030,0.0,0.0,-0.0008879139655915545
2024-02-09,N031,0.0,0.0,0.00042091266446355277
2024-02-09,N032,0.01195,0.0,0.0003015320411753627
2024-02-09,N033,0.0,0.0,0.000846099156224736
2024-02-09,N034,0.0,0.0,0.00144823451938279
2024-02-09,N035,0.0,0.0,0.0008214700392155238
2024-02-09,N036,0.0,0.0,0.000440714910569364
2024-02-09,N037,0.0,0.0,0.0003606483814668211
2024-02-09,N038,0.0,0.0,0.000367822646243228
2024-02-09,N039,0.0,0.0,0.0011315690149248127
2024-02-12,N000,-0.18207,0.0,-0.0009916878825434103
2024-02-12,N001,0.00562,0.10458,0.0020490192235836408
2024-02-12,N002,0.02495,0.0,0.0010644343273209088
2024-02-12,N003,0.0,0.0,-0.0019061448918547249
2024-02-12,N004,0.0,0.0,-0.0004457092505817424
2024-02-12,N005,0.0,0.0,0.0023749410818238227
2024-02-12,N006,0.0,0.0,6.787634727394513e-05
2024-02-12,N007,0.0,0.0,0.0016801145441060756
2024-02-12,N008,0.0,0.0,-4.0315214250161736e-05
2024-02-12,N009,0.0,0.0,0.00018629801650280896
2024-02-12,N010,0.0,0.0,-0.0008712515963291659
2024-02-12,N011,0.0,0.0,0.0018643614704722702
2024-02-12,N012,0.0,0.0,0.000265964483387659
2024-02-12,N013,0.0,0.0,-0.0003838099296863505
2024-02-12,N014,0.0,0.0,-0.0002697244624235189
2024-02-12,N015,-0.18207,0.0,-0.0002611477047768016
2024-02-12,N016,0.10458,0.0,0.001109341619338501
2024-02-12,N017,-0.06294,0.0,-0.001210201464707368
2024-02-12,N018,0.0,0.0,-0.0010144382456680893
2024-02-12,N019,0.0,0.0,-0.0010682118109462963
2024-02-12,N020,0.0,0.09029,0.0003581595409005685
2024-02-12,N021,0.02495,0.0,0.0006197755006272863
2024-02-12,N022,0.0,0.0,-0.000641778898300708
2024-02-12,N023,0.0,0.0,-0.0003999519234216413
2024-02-12,N024,0.0,0.0,0.000299086325425868
2024-02-12,N025,0.0,0.0,-2.9888816095107957e-05
2024-02-12,N026,0.0,0.0,0.0003706036085584376
2024-02-12,N027,0.0,0.0,-0.0005887704626512152
2024-02-12,N028,0.0,0.0,-0.001887535035746616
2024-02-12,N029,0.0,-0.18207,-0.002036534983600654
2024-02-12,N030,0.0,0.02495,0.0003739093331402555
2024-02-12,N031,0.0,-0.06856,6.675868030077107e-05
2024-02-12,N032,0.0,0.0,-0.0013645220587645388
2024-02-12,N033,0.0,0.00562,-4.275149133693168e-05
2024-02-12,N034,0.00562,0.0,0.0018181001153015444
2024-02-12,N035,0.09029,0.0,0.0001681902574178014
2024-02-12,N036,0.09029,0.0,0.0004695122122998094
2024-02-12,N037,0.0,0.0,0.000166582412709811
2024-02-12,N038,-0.18207,0.0,-0.0014224854580320537
2024-02-12,N039,0.0,0.0,-0.00032107597218464923
2024-02-13,N000,0.0,0.0,0.0005428751457853154
2024-02-13,N001,-0.11636,0.0,-0.001007175878122476
2024-02-13,N002,-0.16289,0.0,4.992361571382238e-05
2024-02-13,N003,0.0,0.0,0.0009222831766189466
2024-02-13,N004,0.01975,0.0,0.00043995656034281937
2024-02-13,N005,0.0,0.15095,0.0005735153013483074
2024-02-13,N006,0.0,0.0,0.0003507575149238702
2024-02-13,N007,0.36112999999999995,0.0,0.001131521116864637
2024-02-13,N008,0.0,0.0,0.0007884618342895623
2024-02-13,N009,0.0,0.0,-0.0003233548372216408
2024-02-13,N010,0.0,0.0,0.000417926919613213
2024-02-13,N011,0.0,0.0,0.00019932618471913774
2024-02-13,N012,0.0,0.0,0.0008701341623827409
2024-02-13,N013,0.0,0.01975,-8.320568918644607e-05
2024-02-13,N014,0.0,0.0,0.0006512840838517428
2024-02-13,N015,0.15095,0.0,0.00046597068591855526
2024-02-13,N016,0.15095,0.0,0.00154437907795105
2024-02-13,N017,0.04653,0.0,0.001179289157716634
2024-02-13,N018,0.0,0.0,0.0008599783591845858
2024-02-13,N019,0.17541,0.0,0.001029193821191434
2024-02-13,N020,0.0,0.0,0.00024574551527268147
2024-02-13,N021,0.0,0.35161,-3.2129537966212705e-05
2024-02-13,N022,0.0,0.0,-0.0007317000963182476
2024-02-13,N023,0.0,0.17541,-0.00212553340460343
2024-02-13,N024,0.0,0.0,-0.0005633410394323624
2024-02-13,N025,0.0,-0.16289,4.515885777159196e-05
2024-02-13,N026,0.0,0.0,0.0005735873847819014
2024-02-13,N027,0.0,0.0,-0.0005027066282183248
2024-02-13,N028,0.0,0.0,0.0008873404978092096
2024-02-13,N029,0.0,0.0,0.0002916268764608967
2024-02-13,N030,0.0,0.0,-0.0008324756192288398
2024-02-13,N031,0.0,0.0,0.00010267968579773571
2024-02-13,N032,0.01975,0.0,0.0010902247886999843
2024-02-13,N033,0.0,0.04653,-0.0008302998196319376
2024-02-13,N034,0.04653,0.0,-0.0002558290777511794
2024-02-13,N035,0.0,0.0,0.0003880609204935987
2024-02-13,N036,0.0,0.0,-0.0004111596202950864
2024-02-13,N037,0.0,0.0,-0.00033481837498643526
2024-02-13,N038,0.0,-0.14143,-0.0003859305881501876
2024-02-13,N039,0.0,0.0,0.00024864238545767775
2024-02-14,N000,0.0,0.0,-0.0006040434801910732
2024-02-14,N001,0.0,0.0,0.0011238869333739172
2024-02-14,N002,0.0,0.0,-0.001026136522199866
2024-02-14,N003,-0.20651,0.0,0.0008178008915951684
2024-02-14,N004,0.0,0.0,-0.0004572031573427515
2024-02-14,N005,0.0,0.0,-0.001015276404716813
2024-02-14,N006,-0.20651,0.0,0.00020555527733540449
2024-02-14,N007,0.0,0.0,-0.0010010487055816862
2024-02-14,N008,0.0,0.0,0.0009679632448936036
2024-02-14,N009,0.0,0.0,0.001009120582544382
2024-02-14,N010,0.0,-0.20651,-0.0021390006288496554
2024-02-14,N011,0.0,0.0,0.0007337462696963499
2024-02-14,N012,0.0,0.0,-0.00140052328163699
2024-02-14,N013,0.0,0.0,0.001360762728639236
2024-02-14,N014,0.0,0.0,0.0003608973139337989
2024-02-14,N015,0.0,0.0,-0.00036707489266180255
2024-02-14,N016,0.0,0.0,0.0005524469047408758
2024-02-14,N017,0.0,0.0,0.000994872317669563
2024-02-14,N018,0.0,0.0,0.0003162030820759592
2024-02-14,N019,0.0,0.0,0.00025522075243843725
2024-02-14,N020,0.0,0.0,-0.001151873782971355
2024-02-14,N021,0.0,0.0,0.0013722801133084332
2024-02-14,N022,0.0,0.0,-8.50891192913898e-05
2024-02-14,N023,0.0,0.0,0.000246286734387441
2024-02-14,N024,0.0,0.0,0.0011878721476394874
2024-02-14,N025,0.0,0.0,-0.0001267690009363898
2024-02-14,N026,0.0,0.0,-0.0008268771764618238
2024-02-14,N027,0.0,0.02447,-0.001115160837979989
2024-02-14,N028,0.0,0.0,-3.698319219205612e-05
2024-02-14,N029,0.0,0.0,0.0016552589852189882
2024-02-14,N030,0.02447,0.0,0.0020384023531386363
2024-02-14,N031,0.0,0.0,0.0004690809785971474
2024-02-14,N032,0.0,0.0,-0.00011871491549919353
2024-02-14,N033,0.0,0.0,8.062259824545257e-05
2024-02-14,N034,0.0,0.0,-0.00033082657976653203
2024-02-14,N035,0.0,0.0,-0.0002839426307542751
2024-02-14,N036,0.0,0.0,0.0016822194421730271
2024-02-14,N037,0.0,0.0,-0.0008346716536715932
2024-02-14,N038,0.0,0.0,0.0011526430739063767
2024-02-14,N039,0.0,0.0,-0.0009689612419975192
2024-02-15,N000,0.0,0.0,0.00042796869243717144
2024-02-15,N001,0.0,0.0,0.0002944804471795448
2024-02-15,N002,-0.01648,0.0,-0.001610083937539039
2024-02-15,N003,0.0,0.0,-0.0011074827360821023
2024-02-15,N004,0.0,0.0,0.0006741842127735135
2024-02-15,N005,0.0,0.0,-0.000426049094781765
2024-02-15,N006,-0.0967,0.0,0.0006972003126145781
2024-02-15,N007,0.0,0.0,-0.0011158050560288147
2024-02-15,N008,0.0,0.0,-4.810626118277418e-05
2024-02-15,N009,0.0,0.0,0.0002938641270467673
2024-02-15,N010,0.0,0.0,-0.0016043708232085098
2024-02-15,N011,0.0,0.0,-0.001019452901144989
2024-02-15,N012,0.0,0.0,0.0006232172237511928
2024-02-15,N013,-0.0967,0.0,-0.0001662420540267965
2024-02-15,N014,0.0,0.0,0.0008131029436179703
2024-02-15,N015,0.0,0.0,-0.0002079662646412013
2024-02-15,N016,0.0,0.0,0.00014736084200115283
2024-02-15,N017,0.0,0.0,-0.001185759095990422
2024-02-15,N018,0.0,0.0,-0.0005584046129544031
2024-02-15,N019,0.0,0.0,0.0016943296591677543
2024-02-15,N020,-0.0967,0.0,-0.0011745743491845676
2024-02-15,N021,-0.01648,0.0,0.0009745144757942075
2024-02-15,N022,0.0,0.0,-0.0009994487435186655
2024-02-15,N023,0.0,0.0,-0.0012782869193405176
2024-02-15,N024,0.0,0.0,-0.00023235856758022525
2024-02-15,N025,0.0,0.0,-0.00022135602574378877
2024-02-15,N026,0.0,0.0,0.0007316622262129239
2024-02-15,N027,0.0,0.0,1.3444336681347383e-05
2024-02-15,N028,0.0,0.0,0.00021811953644899562
2024-02-15,N029,0.0,0.0,0.0008174685882228772
2024-02-15,N030,0.0,-0.01648,-0.00020043983195253918
2024-02-15,N031,0.0,0.0,0.001665578480961018
2024-02-15,N032,0.0,-0.0967,-0.0010662956748514342
2024-02-15,N033,0.0,0.0,0.0016125281546022214
2024-02-15,N034,0.0,0.0,0.0003277894089136964
2024-02-15,N035,0.0,0.0,-0.00037326675066401806
2024-02-15,N036,0.0,0.0,-0.0005972939143631142
2024-02-15,N037,0.0,0.0,-0.0009154139407759442
2024-02-15,N038,0.0,0.0,0.0006221155856817414
2024-02-15,N039,0.0,0.0,-0.0011496197766992693
2024-02-16,N000,0.0,0.0,0.0007786134691788402
2024-02-16,N001,0.0,-0.01279,-0.00024844190933045486
2024-02-16,N002,0.0,0.0,1.4473189739241295e-05
2024-02-16,N003,0.0,0.0,0.00010726695790024174
2024-02-16,N004,0.0,0.0,-0.0003772864588078797
2024-02-16,N005,0.0,0.0,-0.0016070277137875564
2024-02-16,N006,0.0,0.0,-0.00025621596926109463
2024-02-16,N007,0.0,0.0,-0.0003983988977230066
2024-02-16,N008,0.0,-0.05695,-0.00031234713314135876
2024-02-16,N009,0.0,0.0,4.494350133764034e-05
2024-02-16,N010,0.0,0.0,-0.0005422564613247365
2024-02-16,N011,0.0,0.0,-0.0011579642731452556
2024-02-16,N012,0.0,0.0,-0.0002280276073622379
2024-02-16,N013,0.0,0.0,0.00012144344047102543
2024-02-16,N014,0.0,0.0,0.0001965125905313966
2024-02-16,N015,-0.03496,0.0,-0.0007880192140173475
2024-02-16,N016,-0.06974,-0.03496,0.0010303946246860386
2024-02-16,N017,0.0,0.0,-0.0008590929136254225
2024-02-16,N018,0.0,0.0,-0.0002222784616659219
2024-02-16,N019,0.0,0.0,-0.0020335690669363786
2024-02-16,N020,0.0,0.0,0.00036920267285026287
2024-02-16,N021,0.0,0.0,0.00010428235624313439
2024-02-16,N022,0.0,0.0,0.0006611641839202191
2024-02-16,N023,0.0,0.0,-0.001358783238102408
2024-02-16,N024,0.0,0.0,-0.0009983703040754265
2024-02-16,N025,0.0,0.0,-0.002616318786166106
2024-02-16,N026,0.0,0.0,-0.0006890408578279041
2024-02-16,N027,0.0,0.0,-0.0018102644111124663
2024-02-16,N028,0.0,0.0,-0.0009520708378257229
2024-02-16,N029,0.0,0.0,-0.00035353693796255083
2024-02-16,N030,-0.09190999999999999,0.0,-0.001214803226587824
2024-02-16,N031,0.0,0.0,3.6413477139358546e-05
2024-02-16,N032,0.0,0.0,-0.0008813136244174755
2024-02-16,N033,0.0,0.0,0.001768553010208788
2024-02-16,N034,0.0,0.0,-0.0011228671144560593
2024-02-16,N035,0.0,0.0,0.001075419361548042
2024-02-16,N036,0.0,0.0,-0.00038036691185264665
2024-02-16,N037,-0.03496,0.0,-0.001161335318172661
2024-02-16,N038,0.0,0.0,-0.0015130533083849117
2024-02-16,N039,0.0,0.0,0.00011238891504330147
2024-02-19,N000,0.0,0.0,-0.0004268112738417655
2024-02-19,N001,0.29709,0.0,0.0021151382665593813
2024-02-19,N002,0.0,0.16338,-0.001454197035499713
2024-02-19,N003,0.0,0.0,0.000645154900003177
2024-02-19,N004,0.0,0.0,0.0014614848831287551
2024-02-19,N005,0.0,0.0,0.0005973712857872173
2024-02-19,N006,0.0,0.0,-6.725789045971156e-05
2024-02-19,N007,0.0464,0.0,0.000503811378139325
2024-02-19,N008,0.0,0.0,-0.0013547738370135226
2024-02-19,N009,0.0,0.0,-0.0005541756069777433
2024-02-19,N010,0.0,0.0,-0.000624039777418549
2024-02-19,N011,0.0,0.0,-0.0002520354445137499
2024-02-19,N012,0.0,0.0,0.002592886247109541
2024-02-19,N013,0.0,0.0,-0.0007774340528696017
2024-02-19,N014,0.0,0.0,-0.001062197101681223
2024-02-19,N015,0.25016,0.0,0.0013051460929364407
2024-02-19,N016,0.0,0.25016,-0.00030702635912996476
2024-02-19,N017,0.29709,0.0,0.00040801084227894645
2024-02-19,N018,0.0,0.0,-0.0013202616173692942
2024-02-19,N019,0.0,0.0,-0.00019756374677502335
2024-02-19,N020,0.0,0.0,0.00040103827625854554
2024-02-19,N021,0.0,-0.11698,0.0001233009194599114
2024-02-19,N022,0.0,0.0,-0.0006448993795074519
2024-02-19,N023,0.0,0.0,0.0006063829971540296
2024-02-19,N024,0.0,0.0,0.0005736118374238509
2024-02-19,N025,0.0,0.0,-9.42638502729173e-06
2024-02-19,N026,0.0,0.0,-0.0019082939611215328
2024-02-19,N027,0.0,0.0,0.0005580851642000845
2024-02-19,N028,0.0,0.0,-0.0002824648874519537
2024-02-19,N029,0.0,0.0,0.0013067762949061266
2024-02-19,N030,0.25016,0.0,0.0007250915078927443
2024-02-19,N031,0.0,0.0,-0.0003332271620616851
2024-02-19,N032,0.0,0.0,-0.0007139071069203702
2024-02-19,N033,0.0,0.29709,0.0027197312972381733
2024-02-19,N034,0.29709,0.0,0.0023819273110436915
2024-02-19,N035,0.0,0.0,0.0011023239090513668
2024-02-19,N036,0.0,0.0,0.0022300579903493257
2024-02-19,N037,0.25016,0.0,0.0007786300955196244
2024-02-19,N038,0.0,0.0,-0.0007793605986732727
2024-02-19,N039,0.0,0.0,-4.499353951189357e-05
2024-02-20,N000,-0.00974,0.0,0.0012712602070596238
2024-02-20,N001,-0.10566,0.0,-0.00025771285499559776
2024-02-20,N002,0.0,0.0,0.00022521351148522778
2024-02-20,N003,0.0,0.0,-0.0020529495096492855
2024-02-20,N004,0.0,0.0,-0.00039733785213738214
2024-02-20,N005,0.0,0.0,0.0002822854426939411
2024-02-20,N006,0.0,0.0,-0.0004671637345012097
2024-02-20,N007,0.0,0.0,-1.8455472649644744e-06
2024-02-20,N008,0.0,0.0,-0.00021921626252883748
2024-02-20,N009,0.0,0.0,0.001018160462958898
2024-02-20,N010,0.0,0.0,-0.0007269298735089059
2024-02-20,N011,0.0,0.0,0.0018613750722473823
2024-02-20,N012,0.0,0.0,-0.00016252215794205328
2024-02-20,N013,0.0,0.0,0.00056823484079822
2024-02-20,N014,0.0,0.0,0.00025624868296832826
2024-02-20,N015,-0.00974,0.0,0.00044364469349040446
2024-02-20,N016,0.0,0.0,-0.0001471198485870526
2024-02-20,N017,0.0,0.0,0.0009877700715214763
2024-02-20,N018,0.0,0.0,0.0022524457082851394
2024-02-20,N019,0.0,0.0,-0.0012095694907988124
2024-02-20,N020,0.0,0.0,-0.0007647309607425539
2024-02-20,N021,0.0,0.0,-0.0009349770066838794
2024-02-20,N022,0.0,0.0,0.0004904669203813267
2024-02-20,N023,0.0,0.0,0.00031183653177109587
2024-02-20,N024,0.0,0.0,-0.0008344079394612416
2024-02-20,N025,0.0,0.0,0.0006233212264955233
2024-02-20,N026,0.0,0.0,-7.194088387860656e-05
2024-02-20,N027,0.0,0.0,-7.426133934718497e-05
2024-02-20,N028,0.0,-0.10566,-0.0008573790679153907
2024-02-20,N029,0.0,-0.00974,0.0006556192344792137
2024-02-20,N030,0.0,0.0,-0.001084594115688636
2024-02-20,N031,0.0,0.0,-0.00016659211695766108
2024-02-20,N032,0.0,0.0,-0.0007838647659077996
2024-02-20,N033,0.0,0.0,-0.00018396703770954845
2024-02-20,N034,0.0,0.0,-0.0004856209304248075
2024-02-20,N035,0.0,0.0,0.0009909706388136815
2024-02-20,N036,0.0,0.0,-0.0013583400949955234
2024-02-20,N037,0.0,0.0,-9.065577264741963e-05
2024-02-20,N038,-0.1154,0.0,-6.156113412361517e-05
2024-02-20,N039,0.0,0.0,0.0001681833092242256
2024-02-21,N000,0.0,0.0,0.00045893506784529237
2024-02-21,N001,0.0,0.0,-0.0003840947545152294
2024-02-21,N002,0.0,0.0,0.00034985999063444974
2024-02-21,N003,0.0,0.0,0.0007522412133565504
2024-02-21,N004,0.0,-0.14835,-0.00010730585874465464
2024-02-21,N005,-0.14835,0.0,-0.00030102127177235885
2024-02-21,N006,0.0,0.0,0.0012608533250629014
2024-02-21,N007,0.0,0.0,3.242307900683855e-05
2024-02-21,N008,-0.21254,0.0,-0.0014292995228733642
